,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.126525,0.11229,0.144982,0.080197,0.109855,0.111965,0.083076,0.093824
variance,4.243012e-09,2.109459e-09,1.013837e-08,2.008141e-10,6.090439e-09,2.621403e-08,7.583389e-10,5.392622e-09
ambient,0.075303,0.075244,0.075252,0.075256,0.075216,0.075127,0.075119,0.075478
