,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.166948,0.340393,0.291274,0.150959,0.210939,0.168808,0.093505,0.074931
variance,2.631819e-07,1.908231e-07,9.45436e-07,1.517941e-08,3.597153e-08,2.975828e-07,8.738038e-08,9.900899e-08
ambient,0.005494,0.005492,0.005472,0.005464,0.005445,0.005455,0.005464,0.005463
