,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.179724,0.264446,0.27997,0.130149,0.327739,0.151244,0.201051,0.141971
variance,1.321071e-07,1.003099e-07,2.147251e-07,2.994186e-08,1.772914e-07,1.670647e-07,3.368967e-07,4.346363e-07
ambient,0.000209,0.000205,0.000202,0.000197,0.000198,0.000201,0.000198,0.000198
