,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.175838,0.357452,0.306809,0.164675,0.229618,0.184318,0.095271,0.073048
variance,3.481076e-07,2.586673e-07,3.443053e-07,5.431154e-08,2.293755e-07,2.874365e-07,6.667577e-08,6.846278e-08
ambient,0.004309,0.004299,0.004292,0.004307,0.004302,0.004296,0.004286,0.004275
