,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.35426,0.439823,0.380559,0.272025,0.374477,0.277909,0.173981,0.124518
variance,1.553744e-07,5.378679e-07,4.568051e-07,7.749961e-08,3.863902e-07,1.037225e-06,2.712776e-07,2.822773e-07
ambient,0.00919,0.009179,0.009138,0.009174,0.009129,0.00915,0.009134,0.009126
