,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.178433,0.264304,0.276333,0.126553,0.317131,0.150317,0.201136,0.147114
variance,1.596059e-07,8.692102e-08,1.957731e-07,2.269774e-08,3.457251e-07,1.432124e-07,3.121496e-07,4.482854e-07
ambient,0.000298,0.0003,0.000287,0.000302,0.000303,0.000314,0.000321,0.000291
