,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.358452,0.412306,0.348347,0.245923,0.31058,0.261604,0.14533,0.110055
variance,2.997747e-07,3.199337e-07,3.462003e-07,6.677857e-08,2.528734e-07,1.081317e-06,1.475277e-07,2.642977e-07
ambient,0.002856,0.002846,0.002838,0.00285,0.002844,0.002846,0.002831,0.002825
