,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.126263,0.137658,0.153072,0.061812,0.10784,0.096852,0.055811,0.063475
variance,2.235632e-08,1.389546e-08,2.496159e-08,1.508056e-09,1.514215e-08,3.316183e-08,9.66358e-09,3.70882e-08
ambient,0.009087,0.009082,0.009081,0.009086,0.009071,0.009102,0.009083,0.009066
