,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.354812,0.466238,0.408564,0.268806,0.352212,0.268474,0.172003,0.113748
variance,1.318672e-07,2.106542e-07,1.810978e-07,3.400965e-08,1.564584e-07,3.04494e-07,1.072045e-07,1.412234e-07
ambient,0.010095,0.010087,0.010062,0.010089,0.010072,0.01009,0.010031,0.01005
