,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.245155,0.347377,0.306363,0.17003,0.254694,0.196808,0.150295,0.092454
variance,8.114718e-08,9.664835e-08,9.007507e-08,1.072678e-08,7.427396e-08,1.367089e-07,7.67867e-08,8.106005e-08
ambient,0.015325,0.015324,0.01531,0.015327,0.01532,0.015326,0.015322,0.015297
