,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.323486,0.408756,0.373322,0.247536,0.350594,0.253471,0.172287,0.1129
variance,7.448855e-08,1.880743e-07,1.473777e-07,1.900398e-08,1.146873e-07,2.650276e-07,9.92611e-08,1.112682e-07
ambient,0.021951,0.021963,0.021932,0.021956,0.021915,0.021946,0.021919,0.021901
