,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.354864,0.466228,0.408588,0.268809,0.352208,0.268482,0.172005,0.113747
variance,1.439056e-07,2.044323e-07,1.753976e-07,2.354048e-08,1.545091e-07,2.986966e-07,1.155421e-07,1.434436e-07
ambient,0.010107,0.010088,0.010068,0.010102,0.010045,0.010099,0.010107,0.010068
