,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.316658,0.395623,0.352512,0.230253,0.329385,0.240738,0.168124,0.107148
variance,6.1246e-08,3.711796e-07,3.266501e-07,3.264243e-08,3.18473e-07,7.445704e-07,2.318721e-07,2.30075e-07
ambient,0.013601,0.013592,0.013545,0.013586,0.013537,0.013568,0.01353,0.013506
