,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.244448,0.346663,0.305684,0.169347,0.254045,0.196116,0.149608,0.091792
variance,8.135194e-08,9.564182e-08,8.427738e-08,1.160365e-08,7.288193e-08,1.291059e-07,7.40261e-08,7.538881e-08
ambient,0.014657,0.014645,0.014665,0.014645,0.014636,0.014664,0.014603,0.014633
