,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.029925,0.885487,0.688559,0.365742,0.954652,0.934569,0.076572,0.70858
variance,9.178137e-09,8.275325e-07,1.020533e-07,1.002276e-06,1.154683e-08,3.634769e-06,2.466919e-09,1.872885e-06
ambient,0.014601,0.014592,0.014576,0.014579,0.014585,0.01459,0.014586,0.014585
