,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.019601,0.868161,0.687875,0.367308,0.959923,0.933721,0.075685,0.709865
variance,3.503914e-09,7.591333e-07,1.05522e-07,1.083025e-06,1.142311e-08,3.611895e-06,2.579356e-09,1.947476e-06
ambient,0.013819,0.013833,0.013839,0.013824,0.013834,0.013837,0.013825,0.013832
