,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.242899,0.334009,0.307545,0.189378,0.237408,0.208707,0.115447,0.083831
variance,3.001091e-08,1.097877e-07,1.063685e-07,8.55664e-09,6.826175e-08,2.041515e-07,4.35376e-08,6.652778e-08
ambient,0.014029,0.014009,0.014004,0.014022,0.014011,0.013999,0.014004,0.013994
