,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.289049,0.408618,0.370153,0.232853,0.303062,0.248716,0.147563,0.097251
variance,9.704266e-08,1.740181e-07,1.570313e-07,2.578338e-08,1.031715e-07,2.676356e-07,8.376971e-08,1.238359e-07
ambient,0.0075,0.007531,0.00746,0.007503,0.007452,0.007422,0.007472,0.007448
