,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.020615,0.739262,0.598948,0.323057,0.815065,0.792291,0.057504,0.614642
variance,6.85057e-09,6.064262e-07,8.224916e-08,8.847672e-07,1.206596e-08,2.77364e-06,1.720025e-09,1.422477e-06
ambient,0.006124,0.00613,0.006133,0.006132,0.006128,0.006141,0.00614,0.006141
