,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.024993,0.648969,0.499929,0.257256,0.68986,0.685034,0.057217,0.551949
variance,4.613497e-09,4.839388e-07,3.47213e-08,4.859356e-07,1.276825e-08,1.961732e-06,1.233445e-09,1.089729e-06
ambient,0.013168,0.013174,0.01317,0.013164,0.013158,0.013162,0.013149,0.013152
