,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.001877,0.092364,0.0473,0.044228,0.06412,0.181428,0.004672,0.226024
variance,1.309388e-10,3.508603e-09,1.609521e-10,1.041792e-08,4.681056e-11,6.572932e-08,2.913794e-10,1.702101e-07
ambient,0.000224,0.000228,0.000226,0.000237,0.000235,0.000228,0.000252,0.000231
