,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.023497,0.42762,0.342429,0.194238,0.444506,0.532815,0.040843,0.436624
variance,3.037797e-09,1.737459e-07,4.310133e-08,2.581968e-07,4.148205e-09,1.085149e-06,8.476775e-10,7.022623e-07
ambient,0.015609,0.01558,0.015593,0.015591,0.0156,0.015603,0.015589,0.01561
