,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.00269,0.159603,0.104586,0.070318,0.140814,0.246093,0.008021,0.258661
variance,2.823128e-10,2.92234e-08,8.30255e-10,3.105674e-08,3.064372e-09,1.908113e-07,3.083755e-11,2.228544e-07
ambient,0.000368,0.000373,0.000368,0.000359,0.00037,0.000372,0.000373,0.000371
