,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.021474,0.755998,0.612178,0.304712,0.886262,0.877149,0.066109,0.666608
variance,9.548358e-09,6.623156e-07,8.427628e-08,6.962243e-07,5.79681e-09,3.351828e-06,3.197016e-09,1.700506e-06
ambient,0.008917,0.008935,0.008923,0.00893,0.008934,0.008935,0.008933,0.008935
