,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.0271,0.549061,0.408802,0.214343,0.53891,0.625851,0.053716,0.470629
variance,4.296368e-09,3.359904e-07,4.203465e-08,3.316066e-07,5.439862e-09,1.523553e-06,6.133973e-10,7.776366e-07
ambient,0.018979,0.018982,0.018984,0.01897,0.018971,0.018981,0.018975,0.018962
