,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.02521,0.734707,0.566515,0.289304,0.766459,0.749041,0.060107,0.59652
variance,5.850524e-09,6.035719e-07,7.817079e-08,6.492517e-07,8.996608e-09,2.316651e-06,1.739352e-09,1.372992e-06
ambient,0.011861,0.01187,0.011855,0.011844,0.011846,0.011843,0.01183,0.011831
