,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.012267,0.383427,0.269583,0.151636,0.378027,0.429258,0.031824,0.383599
variance,1.978719e-09,1.468154e-07,1.422157e-08,1.846379e-07,3.356235e-09,5.671898e-07,2.571312e-10,5.282982e-07
ambient,0.00735,0.00729,0.007321,0.007282,0.007315,0.007324,0.007284,0.007318
