,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.007783,0.371338,0.311102,0.166392,0.424158,0.494688,0.026574,0.418627
variance,6.957009e-09,1.860299e-07,1.785111e-08,2.038483e-07,1.682623e-09,9.515764e-07,4.822311e-10,7.64065e-07
ambient,0.000809,0.000811,0.000813,0.000812,0.000819,0.000814,0.000807,0.000803
