,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.021217,1.074419,0.844509,0.424788,1.141142,1.112092,0.080052,0.808878
variance,1.333865e-08,1.241854e-06,1.871214e-07,1.581346e-06,2.371073e-08,5.360541e-06,4.206896e-09,2.475601e-06
ambient,0.002667,0.002663,0.002655,0.002668,0.002684,0.002696,0.002689,0.002685
