,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.004632,0.236188,0.166914,0.101309,0.23134,0.319298,0.016501,0.318047
variance,8.150494e-10,4.742731e-08,3.28194e-09,7.633807e-08,1.443823e-09,3.117681e-07,2.862634e-10,3.580801e-07
ambient,0.000414,0.000408,0.000414,0.000414,0.000421,0.000408,0.000421,0.00042
