,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.010602,0.489643,0.367577,0.197014,0.520751,0.554611,0.036299,0.471674
variance,2.414197e-09,2.730902e-07,2.030305e-08,3.053677e-07,2.513531e-09,1.142987e-06,5.484338e-09,8.199718e-07
ambient,0.001812,0.001817,0.001805,0.001811,0.001809,0.001818,0.001809,0.001778
