,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.005791,0.270485,0.212046,0.125878,0.297123,0.404761,0.018307,0.339897
variance,1.11342e-09,6.715433e-08,2.404425e-08,1.114578e-07,6.016023e-10,6.200902e-07,5.591176e-09,4.338926e-07
ambient,0.000522,0.00052,0.000516,0.000519,0.00052,0.000539,0.000526,0.000524
