,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.252966,0.354727,0.323726,0.200613,0.25064,0.217948,0.125294,0.094576
variance,4.135464e-08,1.514415e-07,1.19765e-07,1.391834e-08,9.192413e-08,1.983535e-07,5.40553e-08,9.124116e-08
ambient,0.013176,0.013169,0.013142,0.013173,0.013139,0.013171,0.013139,0.013157
