,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.188841,0.244062,0.225249,0.132581,0.169929,0.168138,0.099267,0.083029
variance,6.146763e-10,5.55911e-08,4.539638e-08,1.428134e-09,3.065187e-08,9.399977e-08,2.139657e-08,3.227385e-08
ambient,0.031959,0.031941,0.031912,0.031963,0.031906,0.031934,0.031916,0.031882
