,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.139649,0.164404,0.181517,0.143151,0.402104,0.259874,0.195638,0.108845
variance,1.120639e-07,2.316321e-08,2.584281e-08,2.213881e-08,1.573453e-07,2.038028e-07,1.380666e-07,1.232883e-07
ambient,2.9e-05,1.9e-05,3.6e-05,4e-05,7.987023e-06,3.5e-05,4.2e-05,1.2e-05
