,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.306667,0.363386,0.295768,0.263855,0.410569,0.266712,0.281329,0.176097
variance,3.315591e-07,4.528278e-07,2.120536e-07,9.527373e-08,3.628653e-07,8.410769e-07,6.348104e-07,6.771841e-07
ambient,8.7e-05,9.6e-05,9.1e-05,9.1e-05,9.2e-05,0.000108,0.000127,0.000132
