,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.13964,0.164426,0.181541,0.143199,0.402078,0.259882,0.195637,0.108863
variance,1.152462e-07,2.237053e-08,2.550499e-08,2.173829e-08,1.534572e-07,2.093564e-07,1.35825e-07,1.28673e-07
ambient,0.00782,1.4e-05,0.007817,1e-05,6.6e-05,1.1e-05,1.2e-05,0.007823
