,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.28159,0.389795,0.363571,0.269278,0.480458,0.281091,0.281141,0.220819
variance,2.730589e-07,3.467225e-07,2.946546e-07,9.966807e-08,5.04682e-07,7.327447e-07,7.143932e-07,1.049116e-06
ambient,0.000583,0.000589,0.000582,0.000587,0.000576,0.000576,0.000523,0.00045
