,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.081125,0.079509,0.104638,0.032418,0.085392,0.06333,0.044474,0.04627
variance,2.995976e-08,1.451383e-08,2.531246e-08,5.515714e-10,1.676713e-08,4.119315e-08,1.597241e-08,4.840493e-08
ambient,0.000998,0.00097,0.000967,0.000959,0.00093,0.00093,0.000931,0.000918
