,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.429763,0.625338,0.584925,0.365601,0.722361,0.357681,0.312565,0.220234
variance,6.725541e-07,7.053783e-07,6.52205e-07,1.708066e-07,1.530567e-06,1.337677e-06,7.238265e-07,1.189791e-06
ambient,0.000111,0.000118,0.000114,0.000114,0.000114,0.000111,0.000111,0.000104
