,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.592363,0.77673,0.687,0.462619,0.856591,0.453433,0.41081,0.294971
variance,1.787642e-06,5.707982e-07,5.159204e-07,1.766561e-07,7.771544e-07,7.97143e-07,6.029505e-07,9.207708e-07
ambient,0.000649,0.000643,0.000639,0.000642,0.000639,0.000647,0.000641,0.000649
