,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.306684,0.363511,0.295844,0.263852,0.410642,0.266757,0.281337,0.176143
variance,3.355235e-07,4.425629e-07,2.070102e-07,9.474119e-08,3.674066e-07,8.596078e-07,6.466461e-07,6.717834e-07
ambient,0.000104,0.0001,9.7e-05,0.000105,9.7e-05,0.000108,9.9e-05,9.5e-05
