,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.088227,0.091722,0.117789,0.048901,0.081477,0.080367,0.045623,0.051838
variance,7.759102e-10,9.806438e-09,1.993526e-08,4.022161e-10,1.16264e-08,5.284478e-08,2.773734e-08,4.542865e-08
ambient,0.019369,0.01933,0.019355,0.01941,0.019386,0.019409,0.019234,0.018923
