,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.139595,0.1644,0.181469,0.142956,0.4023,0.259751,0.19563,0.108861
variance,1.513501e-07,2.276187e-08,2.428484e-08,2.352115e-08,1.546689e-07,1.951278e-07,1.269084e-07,1.360625e-07
ambient,1.7e-05,4.4e-05,3.9e-05,2.3e-05,2.5e-05,2.1e-05,2.2e-05,1.3e-05
