,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.087454,0.090959,0.117025,0.048083,0.080592,0.079526,0.044951,0.051482
variance,2.295871e-10,1.195974e-08,2.152664e-08,2.033053e-09,1.097318e-08,4.905845e-08,6.932598e-09,2.570446e-08
ambient,0.018647,0.018626,0.018588,0.018608,0.018591,0.018622,0.018591,0.018584
