,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.432283,0.621299,0.561292,0.360185,0.624922,0.336541,0.235644,0.165413
variance,6.744589e-07,8.814303e-07,8.173724e-07,2.094593e-07,7.02901e-07,1.237085e-06,4.023847e-07,5.874543e-07
ambient,0.000274,0.000276,0.000278,0.000274,0.000278,0.000277,0.000273,0.000268
