,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.431998,0.621195,0.561064,0.359748,0.623759,0.336178,0.235499,0.165459
variance,8.304362e-07,8.711027e-07,8.132565e-07,1.582969e-07,1.049794e-06,1.186201e-06,4.120934e-07,5.589273e-07
ambient,0.000267,0.000262,0.000272,0.000269,0.000265,0.000269,0.000269,0.000261
