,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.30669,0.363645,0.295978,0.263896,0.410691,0.266827,0.28143,0.176266
variance,3.315817e-07,4.459559e-07,2.11842e-07,9.148541e-08,3.623002e-07,8.790718e-07,6.493312e-07,6.965304e-07
ambient,0.000115,0.000111,0.00011,0.000117,0.00011,0.000109,0.000108,9.7e-05
