,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.430307,0.626222,0.583922,0.364191,0.720776,0.357417,0.313042,0.221306
variance,6.938012e-07,7.865453e-07,6.48158e-07,1.781559e-07,9.569699e-07,1.244101e-06,7.529513e-07,1.029775e-06
ambient,0.000117,0.000116,0.000115,0.000114,0.000119,0.000114,0.000116,0.000106
