,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.428094,0.548511,0.481685,0.333111,0.462976,0.330589,0.22947,0.140914
variance,1.021066e-07,6.358531e-07,6.441993e-07,6.940551e-08,5.597092e-07,1.389699e-06,4.230571e-07,3.790493e-07
ambient,0.019549,0.019509,0.019462,0.019523,0.019469,0.019511,0.01945,0.019421
