,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.449129,0.572053,0.506095,0.35296,0.496449,0.349297,0.243819,0.148038
variance,7.112594e-08,6.793194e-07,7.035339e-07,6.579267e-08,6.089721e-07,1.576547e-06,4.816467e-07,4.152999e-07
ambient,0.023524,0.023492,0.023456,0.023549,0.023461,0.023515,0.023428,0.0234
