,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.222458,0.279915,0.267451,0.158442,0.262207,0.174576,0.138134,0.089531
variance,7.23415e-08,1.687571e-07,1.880425e-07,2.250429e-08,1.572853e-07,3.403694e-07,1.538672e-07,1.879457e-07
ambient,0.007694,0.007675,0.007659,0.007671,0.007651,0.007666,0.00765,0.007635
