,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.449111,0.572051,0.506158,0.35299,0.496571,0.349303,0.24393,0.148169
variance,6.666932e-08,6.96261e-07,7.157329e-07,8.167987e-08,6.432956e-07,1.555956e-06,4.758781e-07,4.014439e-07
ambient,0.023683,0.023637,0.023571,0.023651,0.023568,0.023637,0.023561,0.023538
