,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.440143,0.585267,0.511449,0.353147,0.502536,0.348762,0.251184,0.148401
variance,2.189162e-07,7.248135e-07,7.359444e-07,9.94824e-08,6.604938e-07,1.487198e-06,5.301161e-07,4.660549e-07
ambient,0.016705,0.016687,0.016652,0.016706,0.016644,0.016689,0.016636,0.016607
