,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.130533,0.150246,0.161883,0.075857,0.148619,0.102425,0.075859,0.05951
variance,3.395991e-08,4.57759e-08,6.777325e-08,5.068872e-09,4.854299e-08,1.155605e-07,4.618666e-08,7.973937e-08
ambient,0.002585,0.002571,0.002563,0.002565,0.002557,0.002557,0.002545,0.002532
