,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.411391,0.518803,0.454506,0.313448,0.436069,0.315581,0.215953,0.13359
variance,8.409912e-08,5.477968e-07,5.679668e-07,5.676828e-08,5.04432e-07,1.269998e-06,3.68716e-07,3.395464e-07
ambient,0.021567,0.021504,0.021446,0.021494,0.021369,0.021403,0.021321,0.021286
