,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.440397,0.585488,0.511703,0.353444,0.50281,0.349048,0.251495,0.148714
variance,2.149939e-07,7.256744e-07,7.356775e-07,9.777719e-08,6.505241e-07,1.492352e-06,5.160518e-07,4.544239e-07
ambient,0.016953,0.016964,0.016922,0.016989,0.016961,0.017001,0.016965,0.016953
