,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.38816,0.542926,0.485506,0.331988,0.472927,0.328059,0.230523,0.142163
variance,1.764937e-07,5.870454e-07,6.727321e-07,7.829742e-08,5.739183e-07,1.157541e-06,4.069541e-07,3.684244e-07
ambient,0.023403,0.023395,0.023346,0.023391,0.023345,0.023369,0.023331,0.023316
