,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.18867,0.173431,0.204437,0.137049,0.163051,0.16367,0.132127,0.143965
variance,1.634361e-08,2.083502e-07,5.023974e-07,6.010843e-07,7.738913e-07,8.599278e-07,1.927076e-07,3.475822e-07
ambient,0.13796,0.137223,0.13528,0.132845,0.12987,0.127118,0.124881,0.125858
