,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.041334,0.095381,0.055391,0.06908,0.060151,0.170806,0.041016,0.23313
variance,1.680291e-10,1.039609e-09,4.764417e-09,4.975874e-09,7.304379e-12,2.188381e-08,4.172307e-11,1.165184e-07
ambient,0.040462,0.04045,0.04045,0.040469,0.040457,0.040452,0.040436,0.040462
