,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.011475,0.495538,0.411207,0.22907,0.603519,0.911199,0.050909,0.73191
variance,5.320771e-09,1.953359e-07,1.878675e-09,2.615801e-07,1.778716e-09,2.995696e-06,1.608726e-09,1.942746e-06
ambient,0.000242,0.000242,0.00024,0.000249,0.000243,0.000252,0.000238,0.000256
