,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.019843,1.082594,0.878374,0.451396,1.239829,1.17007,0.086656,0.926258
variance,1.419843e-08,1.17093e-06,1.076062e-07,1.571464e-06,1.148342e-08,6.403806e-06,3.129287e-09,3.35009e-06
ambient,0.001202,0.001205,0.001201,0.001191,0.001245,0.001241,0.001194,0.001208
