,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.01187,0.700343,0.552747,0.285517,0.778297,0.779117,0.05337,0.628324
variance,5.90191e-09,4.358411e-07,3.659301e-08,6.245474e-07,5.428462e-09,2.544917e-06,2.096755e-09,1.528371e-06
ambient,0.000228,0.000229,0.000227,0.000231,0.000227,0.000224,0.000222,0.000229
