,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.086924,0.112563,0.118333,0.03865,0.082371,0.08605,0.036951,0.062532
variance,2.311253e-09,8.155808e-09,1.016781e-08,2.837709e-09,6.35913e-09,2.430434e-08,4.675144e-09,3.022655e-08
ambient,0.010428,0.010421,0.010412,0.010412,0.010404,0.010403,0.010396,0.010398
